WM28, SAM SAN THAI CI / JELANGKUNG ,,P,T," Jl. Sindansana, Kel. Melayu ",,,,,,N,0,54,34,92, Foto ,151,West,Melayu
,,,HP,, No. ,17, RT ,44, RW ,6,E,108,59,14,94, Pantak , N ,,
WM29, LU SAN KIONG SIU CHOI ,,P,T," Jl. Alianyang, Kel. Melayu ",,,,,,N,0,54,48,16, Foto ,192,West,Melayu
,,,HP,, No. ,27, RT ,23, RW ,8,E,108,58,54,42, Pantak , N ,,
WM30, SHI PAK KUNG KUNG ,,P,T," Jl. Alianyang, Kel. Melayu ",,,,,,N,0,54,50,9, Foto ,193,West,Melayu
,,,HP,, No. ,34, RT ,23, RW ,8,E,108,58,54,98, Pantak , N ,,
WM31, CHIT SIAN BONG CUN ,,P,T," Jl. Alianyang, Kel. Melayu ",,,,,,N,0,54,46,6, Foto ,194,West,Melayu
,,,HP,, No. ,18, RT ,23, RW ,8,E,108,58,53,86, Pantak , N ,,
WM32, PHAK SI KUNG KUNG ,,P,T," Jl. Alianyang Gg. Tugino, Kel. Melayu ",,,,,,N,0,54,49,43, Foto ,245,West,Melayu
,,,HP,, No. ,34, RT ,24, RW ,8,E,108,58,49,77, Pantak , N ,,
WM33, CIU SIAN KUNG KUNG ,,P,T," Jl. Yos Sudarso, Kel. Melayu ",,,,,,N,0,54,43,64, Foto ,279,West,Melayu
,,,HP,, No. ,73, RT ,20, RW ,8,E,108,59,8,28, Pantak , N ,,
WM34, BU MIAN CIONG KIUN ,,P,T," Jl. Yos Sudarso Gg. Parit Ketapang, Melayu ",,,,,,N,0,54,57,70, Foto ,266,West,Melayu
,,,HP,, No. ,54A, RT ,14, RW ,3,E,108,59,8,67, Pantak , N ,,
WM35, CHIANG SAN PAK KUNG ,,P,T," Jl. Yos Sudarso Gg. Parit Ketapang, Melayu ",,,,,,N,0,55,1,72, Foto ,267,West,Melayu
,,,HP,, No. ,88, RT ,15, RW ,3,E,108,59,8,25, Pantak , N ,,
WM36, NA CA SAM THAI CI ,,P,T," Jl. Yos Sudarso Gg. Parit Ketapang, Melayu ",,,,,,N,0,54,58,69, Foto ,264,West,Melayu
,,,HP,, No. ,57A, RT ,14, RW ,3,E,108,59,8,35, Pantak , N ,,
WM37, LO FAB SHI KUNG ,,P,T," Jl. Yos Sudarso Gg. Parit Ketapang, Melayu ",,,,,,N,0,54,56,19, Foto ,271,West,Melayu
,,,HP,, No. ,44, RT ,14, RW ,3,E,108,59,5,61, Pantak , N ,,
WM38, THO FAB THAN ,,P,T," Jl. Yos Sudarso Gg. Parit Ketapang, Melayu ",,,,,,N,0,54,52,72, Foto ,272,West,Melayu
,,,HP,, No. ,12A, RT ,12, RW ,3,E,108,59,3,4, Pantak , N ,,
WM39, KIM SAN PAK KUNG ,,P,T," Jl. Yos Sudarso Gg. Parit Ketapang, Melayu ",,,,,,N,0,54,54,19, Foto ,273,West,Melayu
,,,HP,, No. ,31A, RT ,13, RW ,3,E,108,59,4,70, Pantak , N ,,
WM40, PHAK SI KUNG KUNG ,,P,T," Jl. Yos Sudarso Gg. Parit Ketapang, Melayu ",,,,,,N,0,54,50,12, Foto ,274,West,Melayu
,,,HP,, No. ,100, RT ,10, RW ,3,E,108,59,5,38, Pantak , N ,,
WM41, NYI HI THAN ,,P,T," Jl. Yos Sudarso Gg. Parit Ketapang, Melayu ",,,,,,N,0,54,50,61, Foto ,275,West,Melayu
,,,HP,, No. ,29, RT ,7, RW ,2,E,108,59,5,39, Pantak , N ,,
WM42, LIN SAN THAI CI ,,P,T," Jl. Yos Sudarso Gg. Nelayan, Kel. Melayu ",,,,,,N,0,55,2,99, Foto ,268,West,Melayu
,,,HP,, No. ,77, RT ,18, RW ,4,E,108,59,2,85, Pantak , N ,,
WM43, CI KO THAI BONG ,,P,T," Jl. Yos Sudarso Gg. Nelayan, Kel. Melayu ",,,,,,N,0,54,58,60, Foto ,269,West,Melayu
,,,HP,, No. ,61, RT ,58, RW ,4,E,108,59,1,78, Pantak , N ,,
WM44, PAK KUNG ,,P,T," Jl. Yos Sudarso Gg. Nelayan, Kel. Melayu ",,,,,,N,0,54,57,18, Foto ,270,West,Melayu
,,,HP,, No. ,43, RT ,17, RW ,4,E,108,59,1,87, Pantak , N ,,
WM45, THAI SIAU SEN KIUN ,,P,T," Jl. Yos Sudarso, Gg. Skw Muda, Melayu ",,,,,,N,0,54,43,24, Foto ,280,West,Melayu
,,,HP,, No. ,15, RT ,20, RW ,8,E,108,59,8,9, Pantak , N ,,
WM46, THIAN HA THAI CIONG KIUN ,,P,T," Jl. Yos Sudarso, Gg. Skw Muda, Melayu ",,,,,,N,0,54,41,93, Foto ,281,West,Melayu
,,,HP,, No. ,21, RT ,20, RW ,8,E,108,59,7,11, Pantak , N ,,
WM47, BONG PAK KUNG KUNG ,,P,T," Jl. Yos Sudarso, Gg. Skw Muda, Melayu ",,,,,,N,0,54,41,19, Foto ,282,West,Melayu
,,,HP,, No. ,19, RT ,20, RW ,8,E,108,59,6,66, Pantak , N ,,
WM48, NA CA THAI CI ,,P,T," Jl. Yos Sudarso Gg. Muksin, Kel. Melayu ",,,,,,N,0,54,45,80, Foto ,180,West,Melayu
,,,HP,, No. ,4A, RT ,22, RW ,8,E,108,59,0,52, Pantak , N ,,
WM49, LIM PAK KUNG ,,P,T," Jl. Pembangunan, Kel. Melayu ",,,,,,N,0,54,49,44, Foto ,276,West,Melayu
,,,HP,, No. ,17A, RT ,7, RW ,2,E,108,59,10,24, Pantak , N ,,
WM50, NG BONG SE SAK ,,P,T," Jl. Merpati, Kel. Melayu ",,,,,,N,0,54,43,77, Foto ,277,West,Melayu
,,,HP,, No. ,39, RT ,6, RW ,1,E,108,59,17,66, Pantak , N ,,
WM51, PHAK JIE NYIONG NYIONG ,,P,T," Jl. Merpati, Kel. Melayu ",,,,,,N,0,54,45,60, Foto ,278,West,Melayu
,,,HP,, No. ,4, RT ,6, RW ,1,E,108,59,16,59, Pantak , N ,,
WM52, KON SE JIM PHU SAT ,,P,T," Jl. Merpati, Kel. Melayu ",,,,,,N,0,54,45,60, Foto ,283,West,Melayu
,,,HP,, No. ,5, RT ,6, RW ,1,E,108,59,16,37, Pantak , N ,,
WM53, SAM CHIN KAU CU ,,P,T," Jl. Nyiur Gg. Nyiur 1, Kel. Melayu ",,,,,,N,0,54,38,54, Foto ,291,West,Melayu
,,,HP,, No. ,87, RT ,59, RW ,8,E,108,58,45,66, Pantak , N ,,
WM54, CI KO THAI BONG ,,P,T," Jl. Niaga (Lantai 2), Kel. Melayu ",,,,,,N,0,54,24,38, Foto ,153,West,Melayu
,,,HP,, No. ,169, RT ,57, RW ,12,E,108,59,17,17, Pantak , N ,,
WT1, CHAI SEN PAK KUNG ,,P,T, Jl. Pembangunan Gg. H. Achmal ,,,,,,N,0,55,0,68, Foto ,261,West,Tengah
,,,HP,, No. ,62, RT ,5, RW ,2,E,108,59,15,50, Pantak , N ,,
WT2, DATUK TANJUNG KEMUNING 369 ,,P,T, Jl. Yos Sudarso Gg. Parit Ketapang ,,,,,,N,0,54,57,23, Foto ,265,West,Tengah
,,,HP,, No. ,28, RT ,7, RW ,2,E,108,59,9,20, Pantak , N ,,
WT3, BONG PAK KUNG MIAU ,,P,T, Jl. Yos Sudarso Gg. Parit Ketapang ,,,,,,N,0,55,3,39, Foto ,262,West,Tengah
,,,HP,, No. ,, RT ,5, RW ,2,E,108,59,11,14, Pantak , N ,,
WT4, FUT FAB SHI KIUN ,,P,T, Jl. Yos Sudarso Gg. Parit Ketapang ,,,,,,N,0,54,58,84, Foto ,263,West,Tengah
,,,HP,, No. ,, RT ,7, RW ,2,E,108,59,9,69, Pantak , N ,,
WK1, NAM SAK SAK BONG ,,P,T," Jl. Tani Gg. Bersama, Kel. Kuala ",,,,,,N,0,54,49,86, Foto ,231,West,Kuala
,,,HP,, No. ,105, RT ,3, RW ,1,E,108,58,40,24, Pantak , N ,,
WK2, BUN BU CIONG KIUN ,,P,T," Jl. Tani Gg. Bersama, Kel. Kuala ",,,,,,N,0,54,52,21, Foto ,232,West,Kuala
,,,HP,, No. ,66, RT ,3, RW ,1,E,108,58,39,27, Pantak , N ,,
WK3, CHIT SEN SIN NYIONG ,,P,T," Jl. Tani Gg. Bersama, Kel. Kuala ",,,,,,N,0,54,51,42, Foto ,233,West,Kuala
,,,HP,, No. ,65, RT ,3, RW ,1,E,108,58,39,22, Pantak , N ,,
WK4, LIM PAK KUNG KUNG ,,P,T," Jl. Tani Gg. Bersama, Kel. Kuala ",,,,,,N,0,54,52,26, Foto ,234,West,Kuala
,,,HP,, No. ,, RT ,3, RW ,1,E,108,58,39,73, Pantak , N ,,
WK5, FAB CHIN THAN ,,P,T," Jl. Tani Gg. Bersama, Kel. Kuala ",,,,,,N,0,54,53,24, Foto ,235,West,Kuala
,,,HP,, No. ,164, RT ,6, RW ,2,E,108,58,33,18, Pantak , N ,,
WK6, BONG LO SIAN SHI ,,P,T," Jl. Tani Gg. Bersama, Kel. Kuala ",,,,,,N,0,54,54,47, Foto ,236,West,Kuala
,,,HP,, No. ,157, RT ,6, RW ,2,E,108,58,30,43, Pantak , N ,,
WK7, NA CA SAM THAI CI ,,P,T," Jl. Tani Gg. Bersama, Kel. Kuala ",,,,,,N,0,54,57,39, Foto ,237,West,Kuala
,,,HP,, No. ,89, RT ,6, RW ,2,E,108,58,30,42, Pantak , N ,,
WK8, SI THAI KUNG KUNG ,,P,T," Jl. Tani Gg. Bersama, Kel. Kuala ",,,,,,N,0,54,57,18, Foto ,238,West,Kuala
,,,HP,, No. ,45, RT ,6, RW ,2,E,108,58,31,65, Pantak , N ,,
WK9, PHAK JIE NYIONG NYIONG ,,P,T," Jl. Tani Gg. Bersama, Kel. Kuala ",,,,,,N,0,54,53,72, Foto ,239,West,Kuala
,,,HP,, No. ,159, RT ,6, RW ,2,E,108,58,31,32, Pantak , N ,,
WK10, FA KONG THAI TI ,,P,T," Jl. Tani Gg. Bersama, Kel. Kuala ",,,,,,N,0,54,51,18, Foto ,240,West,Kuala
,,,HP,, No. ,, RT ,6, RW ,2,E,108,58,30,5, Pantak , N ,,
WK11, NO NAME ,,P,T," Jl. Tani Gg. Bersama, Kel. Kuala ",,,,,,N,0,54,51,24, Foto ,241,West,Kuala
,,,HP,, No. ,, RT ,6, RW ,2,E,108,58,30,35, Pantak , N ,,
WK12, DATUK IBAN ,,P,T," Jl. Tani Gg. Seksama 1, Kel. Kuala ",,,,,,N,0,54,28,86, Foto ,252,West,Kuala
,,,HP,, No. ,137, RT ,4, RW ,1,E,108,58,31,87, Pantak , N ,,
WK13, FUT MU NYIONG NYIONG ,,P,T," Jl. Tani Gg. Seksama 1, Kel. Kuala ",,,,,,N,0,54,29,75, Foto ,253,West,Kuala
,,,HP,, No. ,136, RT ,4, RW ,1,E,108,58,31,43, Pantak , N ,,
WK14, BU SAN PAK KUNG ,,P,T," Jl. Tani Gg. Seksama 2, Kel. Kuala ",,,,,,N,0,54,33,87, Foto ,213,West,Kuala
,,,HP,, No. ,184, RT ,4, RW ,1,E,108,58,25,18, Pantak , N ,,
WK15, FA SAN LO FU ,,P,T," Jl. Tani Gg. Seksama 2, Kel. Kuala ",,,,,,N,0,54,37,6, Foto ,220,West,Kuala
,,,HP,, No. ,14, RT ,13, RW ,3,E,108,58,18,65, Pantak , N ,,
WK16, LU SAN THAI CI ,,P,T," Jl. Tani Gg. Seksama 2, Kel. Kuala ",,,,,,N,0,54,37,45, Foto ,221,West,Kuala
,,,HP,, No. ,235, RT ,4, RW ,1,E,108,58,25,40, Pantak , N ,,
WK17, FAB SHI MIAU ,,P,T," Jl. Tani Gg. Cimahi, Kel. Kuala ",,,,,,N,0,54,41,29, Foto ,222,West,Kuala
,,,HP,, No. ,21, RT ,13, RW ,3,E,108,58,23,69, Pantak , N ,,
WK18, THIAN SAN KUNG KUNG ,,P,T," Jl. Tani Gg. Cimahi, Kel. Kuala ",,,,,,N,0,54,40,73, Foto ,223,West,Kuala
,,,HP,, No. ,232, RT ,4, RW ,1,E,108,58,26,9, Pantak , N ,,
WK19, LI FAB SIAN SHI ,,P,T," Jl. Tani Gg. Cimahi, Kel. Kuala ",,,,,,N,0,54,40,22, Foto ,224,West,Kuala
,,,HP,, No. ,233, RT ,4, RW ,1,E,108,58,25,55, Pantak , N ,,
WK20, CIONG KIUN MIAU ,,P,T," Jl. Kelapa Dua, Kel. Kuala ",,,,,,N,0,54,42,90, Foto ,225,West,Kuala
,,,HP,, No. ,284H, RT ,4, RW ,1,E,108,58,28,3, Pantak , N ,,
WK21, SAM THIAN THAI BONG ,,P,T," Jl. Kelapa Dua, Kel. Kuala ",,,,,,N,0,55,0,60, Foto ,226,West,Kuala
,,,HP,, No. ,1, RT ,13, RW ,3,E,108,58,1,34, Pantak , N ,,
WK22, CI KO THAI BONG ,,P,T," Jl. Nagasari Gg. Panca Bakti Dalam, Kuala ",,,,,,N,0,54,32,81, Foto ,256,West,Kuala
,,,HP,, No. ,60, RT ,4, RW ,1,E,108,58,38,29, Pantak , N ,,
WK23, THIAN FAB MIAU THONG ,,P,T," Jl. Nagasari Gg. Panca Bakti Dalam, Kuala ",,,,,,N,0,54,30,27, Foto ,257,West,Kuala
,,,HP,, No. ,166, RT ,4, RW ,1,E,108,58,37,52, Pantak , N ,,
WK24, THAI SONG LO KIUN ,,P,T," Jl. Nagasari Gg. Panca Bakti Dalam, Kuala ",,,,,,N,0,54,30,18, Foto ,258,West,Kuala
,,,HP,, No. ,149, RT ,4, RW ,1,E,108,58,36,91, Pantak , N ,,
WK25, CHAU KONG NYIAN SAI ,,P,T," Jl. Nyiur Gg. Nyiur 3, Kel. Kuala ",,,,,,N,0,54,40,45, Foto ,287,West,Kuala
,,,HP,, No. ,135, RT ,2, RW ,1,E,108,58,43,1, Pantak , N ,,
WK26, KONG FUK THAN ,,P,T," Jl. Nyiur Gg. Nyiur 3, Kel. Kuala ",,,,,,N,0,54,42,9, Foto ,288,West,Kuala
,,,HP,, No. ,D9, RT ,2, RW ,1,E,108,58,39,84, Pantak , N ,,
WK27, LU SAN PAK KUNG ,,P,T," Jl. Nyiur Gg. Nyiur 3, Kel. Kuala ",,,,,,N,0,54,42,0, Foto ,289,West,Kuala
,,,HP,, No. ,D4, RT ,2, RW ,1,E,108,58,39,78, Pantak , N ,,
WK28, SHI THO THAN ,,P,T," Jl. Nyiur Gg. Nyiur 4, Kel. Kuala ",,,,,,N,0,54,40,21, Foto ,290,West,Kuala
,,,HP,, No. ,, RT ,2, RW ,1,E,108,58,40,64, Pantak , N ,,
WK29, LIM SAN PAK KUNG ,,P,T," Jl. Alianyang Gg. Duta Mas, Kel. Kuala ",,,,,,N,0,54,47,36, Foto ,246,West,Kuala
,,,HP,, No. ,392, RT ,2, RW ,1,E,108,58,44,11, Pantak , N ,,
WK30, PHAK JIE CIONG KIUN ,,P,T," Jl. Alianyang Gg. Duta Mas, Kel. Kuala ",,,,,,N,0,54,47,20, Foto ,247,West,Kuala
,,,HP,, No. ,390, RT ,2, RW ,1,E,108,58,44,24, Pantak , N ,,
WK31, SHI THIAN FUT FAB ,,P,T," Jl. Tani Gg. Famili, Kel. Kuala ",,,,,,N,0,54,33,15, Foto ,254,West,Kuala
,,,HP,, No. ,106, RT ,4, RW ,1,E,108,58,34,63, Pantak , Y ,,
WK32, PHAK LIAN SHI KUNG ,,P,T," Jl. Tani Gg. Famili, Kel. Kuala ",,,,,,N,0,54,34,13, Foto ,255,West,Kuala
,,,HP,, No. ,107, RT ,4, RW ,1,E,108,58,34,96, Pantak , N ,,
WK33, NAM SAN LIUK CIONG ,,P,T," Jl. Tani, Kel. Kuala ",,,,,,N,0,54,51,99, Foto ,230,West,Kuala
,,,HP,, No. ,47, RT ,3, RW ,1,E,108,58,42,19, Pantak , N ,,
WK34, PHAK LIAN SHI KUNG ,,P,T," Jl. Tani, Kel. Kuala ",,,,,,N,0,54,46,39, Foto ,242,West,Kuala
,,,HP,, No. ,116, RT ,3, RW ,1,E,108,58,38,95, Pantak , N ,,
WK35, LI SAN BU CIONG ,,P,T," Jl. Tani, Kel. Kuala ",,,,,,N,0,54,49,0, Foto ,243,West,Kuala
,,,HP,, No. ,60, RT ,2, RW ,1,E,108,58,41,34, Pantak , N ,,
WK36, LIM SAN PAK KUNG ,,P,T," Jl. Tani, Kel. Kuala ",,,,,,N,0,54,42,74, Foto ,260,West,Kuala
,,,HP,, No. ,83, RT ,2, RW ,1,E,108,58,37,40, Pantak , N ,,
WK37, LO FAB SHI KUNG ,,P,T," Jl. Yos Sudarso, Kel. Kuala ",,,,,,N,0,54,56,39, Foto ,244,West,Kuala
,,,HP,, No. ,30, RT ,2, RW ,1,E,108,58,46,40, Pantak , N ,,
WK38, PHAK LIAN SHI KUNG ,,P,T," Jl. Yos Sudarso Gg. Kelapa Mas, Kuala ",,,,,,N,0,55,1,85, Foto ,227,West,Kuala
,,,HP,, No. ,69D, RT ,1, RW ,1,E,108,58,40,51, Pantak , N ,,
WK39, FAB LIN KUNG KUNG ,,P,T," Jl. Yos Sudarso Gg. Kelapa Mas, Kuala ",,,,,,N,0,55,11,26, Foto ,228,West,Kuala
,,,HP,, No. ,, RT ,1, RW ,1,E,108,58,44,70, Pantak , N ,,
WK40, THAI PAK KUNG KUNG ,,P,T," Jl. Yos Sudarso Gg. Kelapa Mas, Kuala ",,,,,,N,0,55,11,47, Foto ,229,West,Kuala
,,,HP,, No. ,, RT ,1, RW ,1,E,108,58,44,92, Pantak , N ,,
